"frame","id","fase","niño_ef","nef_int","adulto_ef","aef_int","niño_mirada","nm_int","adulto_mirada","mi","am_int","pos_af","neut_af","neg_af","sync_af_int","sync_af_raw","pos_at","neut_at","neg_at","sync_at_int","sync_at_raw","niño_enjoy","niño_fuzz","niño_neut","niño_engag","niño_diseng","adulto_enjoy","adulto_fuzz","adulto_neut","adulto_engag","adulto_diseng"
24,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
25,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
26,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
27,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
28,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
29,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
30,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
31,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
32,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
33,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
34,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
35,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
36,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
37,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
38,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
39,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
40,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
41,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Rostro_pareja",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
42,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
43,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
44,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
45,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
46,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
47,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
48,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
49,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
50,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
51,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
52,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
53,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
54,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
55,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
56,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
57,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
58,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
59,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
60,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
61,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
62,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
63,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
64,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
65,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
66,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
67,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
68,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
69,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
70,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
71,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
72,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
73,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
74,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
75,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
76,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
77,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
78,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
79,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
80,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
81,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
82,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
83,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
84,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
85,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
86,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
87,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
88,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
89,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
90,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
91,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
92,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Instructivo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
93,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
94,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
95,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
96,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
97,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
98,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
99,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
100,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
101,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
102,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
103,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
104,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
105,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
106,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
107,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
108,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
109,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
110,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
111,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
112,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
113,"C3A03","Consigna_operador","Felicidad",1,NA,NA,"Distensión/reorganización",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
